date,quantity,unit_price,shipment_price,total_price,status,quarter,month,year,category,product,customer,city,state,postal_code,country,region,dealsize
2004-08-03 07:30:00,25,100.0,453.75,2953.75,Shipped,1,8,2004,Vintage Cars,S18_1342,"Saveley & Henriot, Co.",Lyon,,69004,France,EMEA,Small
2004-04-18 14:30:00,40,100.0,684.8,4684.8,Shipped,2,4,2004,Vintage Cars,S18_1342,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2004-04-17 19:00:00,34,95.55,0.0,3248.7,Shipped,2,4,2004,Vintage Cars,S18_1342,Danish Wholesale Imports,Kobenhavn,,1734,Denmark,EMEA,Medium
2004-11-09 21:30:00,50,100.0,239.5,5239.5,Shipped,3,11,2004,Vintage Cars,S18_1342,Amica Models & Co.,Torino,,10100,Italy,EMEA,Medium
2004-06-09 21:00:00,38,100.0,767.98,4567.98,Shipped,3,6,2004,Vintage Cars,S18_1342,Herkku Gifts,Bergen,,N 5804,Norway,EMEA,Medium
2004-01-15 15:00:00,37,95.55,0.0,3535.35,Shipped,4,1,2004,Vintage Cars,S18_1342,Auto Assoc. & Cie.,Versailles,,78000,France,EMEA,Medium
2004-09-05 08:30:00,43,89.38,0.0,3843.34,Shipped,4,9,2004,Vintage Cars,S18_1342,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2004-11-22 15:00:00,43,86.3,0.0,3710.9,Shipped,4,11,2004,Vintage Cars,S18_1342,Online Diecast Creations Co.,Nashua,NH,62005,USA,NA,Medium
2004-06-09 14:30:00,46,95.13,0.0,4375.98,Shipped,4,6,2004,Vintage Cars,S18_1342,"AV Stores, Co.",Manchester,,EC2 5NT,UK,EMEA,Medium
2004-07-06 23:00:00,42,36.11,0.0,1516.62,Shipped,4,7,2004,Vintage Cars,S18_1342,Signal Gift Stores,Las Vegas,NV,83030,USA,NA,Small
2004-01-05 01:30:00,50,50.18,0.0,2509.0,Shipped,4,1,2004,Vintage Cars,S18_1342,Lyon Souveniers,Paris,,75508,France,EMEA,Small
2005-12-12 05:30:00,44,100.0,4840.44,9240.44,Shipped,1,12,2005,Vintage Cars,S18_1342,Collectables For Less Inc.,Brickhaven,MA,58339,USA,NA,Large
2005-12-21 08:30:00,27,93.16,0.0,2515.32,Shipped,1,12,2005,Vintage Cars,S18_1342,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Small
2005-10-20 18:15:00,35,100.0,2048.9,5548.9,Shipped,1,10,2005,Vintage Cars,S18_1342,"Anna's Decorations, Ltd",North Sydney,NSW,2060,Australia,APAC,Medium
2005-10-07 01:45:00,51,95.55,0.0,4873.05,In Process,2,10,2005,Vintage Cars,S18_1342,Diecast Classics Inc.,Allentown,PA,70267,USA,NA,Medium
2003-04-13 15:25:00,41,50.14,0.0,2055.74,Shipped,1,4,2003,Vintage Cars,S18_1367,Vitachrome Inc.,NYC,NY,10022,USA,NA,Small
2003-03-17 19:40:00,48,49.06,0.0,2354.88,Shipped,1,3,2003,Vintage Cars,S18_1367,Mini Wheels Co.,San Francisco,CA,,USA,NA,Small
2003-02-03 06:15:00,42,54.99,0.0,2309.58,Shipped,2,2,2003,Vintage Cars,S18_1367,"Corrida Auto Replicas, Ltd",Madrid,,28023,Spain,EMEA,Small
2003-08-15 00:40:00,49,43.13,0.0,2113.37,Shipped,3,8,2003,Vintage Cars,S18_1367,Souveniers And Things Co.,Chatswood,NSW,2067,Australia,APAC,Small
2003-05-24 09:55:00,30,58.22,0.0,1746.6,Shipped,3,5,2003,Vintage Cars,S18_1367,Signal Collectibles Ltd.,Brisbane,CA,94217,USA,NA,Small
2003-09-16 22:20:00,45,51.21,0.0,2304.45,Shipped,4,9,2003,Vintage Cars,S18_1367,Corporate Gift Ideas Co.,San Francisco,CA,,USA,NA,Small
2003-04-23 15:45:00,48,44.21,0.0,2122.08,Shipped,4,4,2003,Vintage Cars,S18_1367,Rovelli Gifts,Bergamo,,24100,Italy,EMEA,Small
2003-02-05 09:45:00,32,54.45,0.0,1742.4,Shipped,4,2,2003,Vintage Cars,S18_1367,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Small
2003-05-19 09:45:00,46,53.37,0.0,2455.02,Shipped,4,5,2003,Vintage Cars,S18_1367,"Australian Collectables, Ltd",Glen Waverly,Victoria,3150,Australia,APAC,Small
2003-01-12 02:05:00,48,63.61,0.0,3053.28,Shipped,4,1,2003,Vintage Cars,S18_1367,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2004-03-06 06:30:00,33,43.13,0.0,1423.29,Shipped,1,3,2004,Vintage Cars,S18_1367,West Coast Collectables Co.,Burbank,CA,94019,USA,NA,Small
2004-08-20 02:30:00,31,48.52,0.0,1504.12,Shipped,1,8,2004,Vintage Cars,S18_1367,"Saveley & Henriot, Co.",Lyon,,69004,France,EMEA,Small
2004-01-02 21:30:00,20,58.22,0.0,1164.4,Shipped,2,1,2004,Vintage Cars,S18_1367,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Small
2004-06-06 02:00:00,29,51.75,0.0,1500.75,Shipped,2,6,2004,Vintage Cars,S18_1367,Danish Wholesale Imports,Kobenhavn,,1734,Denmark,EMEA,Small
2004-03-31 17:30:00,27,57.68,0.0,1557.36,Shipped,3,3,2004,Vintage Cars,S18_1367,Amica Models & Co.,Torino,,10100,Italy,EMEA,Small
2004-01-15 08:30:00,24,56.07,0.0,1345.68,Shipped,3,1,2004,Vintage Cars,S18_1367,Herkku Gifts,Bergen,,N 5804,Norway,EMEA,Small
2004-04-28 08:30:00,37,48.52,0.0,1795.24,Shipped,4,4,2004,Vintage Cars,S18_1367,Auto Assoc. & Cie.,Versailles,,78000,France,EMEA,Small
2004-07-11 20:00:00,25,44.21,0.0,1105.25,Shipped,4,7,2004,Vintage Cars,S18_1367,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Small
2004-07-19 10:00:00,41,57.68,0.0,2364.88,Shipped,4,7,2004,Vintage Cars,S18_1367,Online Diecast Creations Co.,Nashua,NH,62005,USA,NA,Small
2004-05-14 08:00:00,27,89.89,0.0,2427.03,Shipped,4,5,2004,Vintage Cars,S18_1367,"AV Stores, Co.",Manchester,,EC2 5NT,UK,EMEA,Small
2004-01-22 22:30:00,21,58.95,0.0,1237.95,Shipped,4,1,2004,Vintage Cars,S18_1367,"Australian Collectors, Co.",Melbourne,Victoria,3004,Australia,APAC,Small
2004-01-10 11:30:00,22,72.41,0.0,1593.02,Shipped,4,1,2004,Vintage Cars,S18_1367,Lyon Souveniers,Paris,,75508,France,EMEA,Small
2005-05-10 06:30:00,32,98.63,0.0,3156.16,Shipped,1,5,2005,Vintage Cars,S18_1367,Collectables For Less Inc.,Brickhaven,MA,58339,USA,NA,Medium
2005-06-13 11:45:00,25,52.83,0.0,1320.75,Shipped,1,6,2005,Vintage Cars,S18_1367,Corporate Gift Ideas Co.,San Francisco,CA,,USA,NA,Small
2005-09-15 00:30:00,42,100.0,798.0,4998.0,Shipped,1,9,2005,Vintage Cars,S18_1367,"Anna's Decorations, Ltd",North Sydney,NSW,2060,Australia,APAC,Medium
2005-11-27 00:30:00,25,51.75,0.0,1293.75,In Process,2,11,2005,Vintage Cars,S18_1367,Diecast Classics Inc.,Allentown,PA,70267,USA,NA,Small
2003-12-16 01:20:00,37,100.0,1733.08,5433.08,Shipped,1,12,2003,Classic Cars,S18_1589,"AV Stores, Co.",Manchester,,EC2 5NT,UK,EMEA,Medium
2003-10-14 19:50:00,26,100.0,473.72,3073.72,Shipped,2,10,2003,Classic Cars,S18_1589,Atelier graphique,Nantes,,44000,France,EMEA,Medium
2003-01-28 21:30:00,44,99.55,0.0,4380.2,Shipped,3,1,2003,Classic Cars,S18_1589,Reims Collectables,Reims,,51100,France,EMEA,Medium
2003-08-25 01:00:00,47,100.0,1148.68,5848.68,Shipped,3,8,2003,Classic Cars,S18_1589,"Anna's Decorations, Ltd",North Sydney,NSW,2060,Australia,APAC,Medium
2003-08-14 16:05:00,43,100.0,1853.73,6153.73,Shipped,4,8,2003,Classic Cars,S18_1589,Heintze Collectables,Aaarhus,,8200,Denmark,EMEA,Medium
2003-03-27 11:25:00,42,100.0,765.24,4965.24,Shipped,4,3,2003,Classic Cars,S18_1589,Gift Depot Inc.,Bridgewater,CT,97562,USA,NA,Medium
2003-04-05 10:00:00,42,100.0,1235.64,5435.64,Shipped,4,4,2003,Classic Cars,S18_1589,Herkku Gifts,Bergen,,N 5804,Norway,EMEA,Medium
2003-07-07 18:15:00,29,100.0,1358.36,4258.36,Shipped,4,7,2003,Classic Cars,S18_1589,Online Diecast Creations Co.,Nashua,NH,62005,USA,NA,Medium
2003-09-11 05:00:00,40,100.0,32.0,4032.0,Shipped,4,9,2003,Classic Cars,S18_1589,Muscle Machine Inc,NYC,NY,10022,USA,NA,Medium
2004-10-06 05:30:00,38,100.0,692.36,4492.36,Shipped,1,10,2004,Classic Cars,S18_1589,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2004-09-16 17:30:00,38,100.0,361.38,4161.38,Shipped,1,9,2004,Classic Cars,S18_1589,Collectable Mini Designs Co.,San Diego,CA,91217,USA,NA,Medium
2004-05-06 05:00:00,21,100.0,408.66,2508.66,Shipped,2,5,2004,Classic Cars,S18_1589,Mini Caravy,Strasbourg,,67000,France,EMEA,Small
2004-07-04 06:00:00,24,100.0,974.88,3374.88,Cancelled,2,7,2004,Classic Cars,S18_1589,"UK Collectables, Ltd.",Liverpool,,WX1 6LT,UK,EMEA,Medium
2004-08-25 19:00:00,36,100.0,1596.6,5196.6,Shipped,3,8,2004,Classic Cars,S18_1589,L'ordine Souveniers,Reggio Emilia,,42100,Italy,EMEA,Medium
2004-08-18 11:30:00,23,100.0,304.52,2604.52,Shipped,3,8,2004,Classic Cars,S18_1589,Signal Gift Stores,Las Vegas,NV,83030,USA,NA,Small
2004-02-25 19:00:00,20,100.0,936.8,2936.8,Shipped,3,2,2004,Classic Cars,S18_1589,Handji Gifts& Co,Singapore,,69045,Singapore,APAC,Small
2003-08-29 08:00:00,32,100.0,224.64,3424.64,Shipped,4,8,2003,Classic Cars,S18_1589,"Norway Gifts By Mail, Co.",Oslo,,N 0106,Norway,EMEA,Medium
2004-06-16 09:00:00,29,100.0,23.2,2923.2,Shipped,4,6,2004,Classic Cars,S18_1589,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Small
2004-08-18 18:00:00,44,100.0,89.76,4489.76,Shipped,4,8,2004,Classic Cars,S18_1589,FunGiftIdeas.com,New Bedford,MA,50553,USA,NA,Medium
2004-04-13 17:30:00,44,100.0,449.24,4849.24,Shipped,4,4,2004,Classic Cars,S18_1589,Motor Mint Distributors Inc.,Philadelphia,PA,71270,USA,NA,Medium
2004-12-18 21:30:00,36,100.0,2248.92,5848.92,Shipped,4,12,2004,Classic Cars,S18_1589,Reims Collectables,Reims,,51100,France,EMEA,Medium
2005-09-07 10:00:00,49,56.3,0.0,2758.7,Resolved,1,9,2005,Classic Cars,S18_1589,Toys4GrownUps.com,Pasadena,CA,90003,USA,NA,Small
2005-05-04 22:45:00,34,42.64,0.0,1449.76,Shipped,1,5,2005,Classic Cars,S18_1589,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Small
2005-12-08 10:15:00,59,100.0,1148.14,7048.14,On Hold,2,12,2005,Classic Cars,S18_1589,The Sharp Gifts Warehouse,San Jose,CA,94217,USA,NA,Large
2005-04-15 22:30:00,37,100.0,1502.94,5202.94,Shipped,2,4,2005,Classic Cars,S18_1589,Salzburg Collectables,Salzburg,,5020,Austria,EMEA,Medium
2003-09-22 07:05:00,36,100.0,1679.4,5279.4,Shipped,1,9,2003,Planes,S18_1662,Rovelli Gifts,Bergamo,,24100,Italy,EMEA,Medium
2003-11-30 16:15:00,43,100.0,2616.12,6916.12,Shipped,2,11,2003,Planes,S18_1662,Salzburg Collectables,Salzburg,,5020,Austria,EMEA,Medium
2003-10-24 20:10:00,21,100.0,681.66,2781.66,Shipped,2,10,2003,Planes,S18_1662,Gift Ideas Corp.,Glendale,CT,97561,USA,NA,Small
2003-08-17 12:45:00,32,100.0,2048.0,5248.0,Shipped,3,8,2003,Planes,S18_1662,Mini Creations Ltd.,New Bedford,MA,50553,USA,NA,Medium
2003-08-20 09:25:00,38,100.0,2731.44,6531.44,Shipped,4,8,2003,Planes,S18_1662,"Toys of Finland, Co.",Helsinki,,21240,Finland,EMEA,Medium
2003-06-03 18:50:00,43,100.0,1463.72,5763.72,Cancelled,4,6,2003,Planes,S18_1662,Scandinavian Gift Ideas,Boras,,S-844 67,Sweden,EMEA,Medium
2003-09-25 12:20:00,42,100.0,2290.68,6490.68,Shipped,4,9,2003,Planes,S18_1662,Alpha Cognac,Toulouse,,31000,France,EMEA,Medium
2003-09-23 08:50:00,32,100.0,2804.8,6004.8,Shipped,4,9,2003,Planes,S18_1662,"Double Decker Gift Stores, Ltd",London,,WA1 1DP,UK,EMEA,Medium
2003-05-29 10:05:00,42,100.0,3283.98,7483.98,Shipped,4,5,2003,Planes,S18_1662,Cruz & Sons Co.,Makati City,,1227 MM,Philippines,Japan,Large
2004-07-14 13:00:00,31,100.0,2619.5,5719.5,Shipped,1,7,2004,Planes,S18_1662,Osaka Souveniers Co.,Osaka,Osaka,530-0003,Japan,Japan,Medium
2004-02-26 01:30:00,49,100.0,2054.08,6954.08,Shipped,1,2,2004,Planes,S18_1662,Collectable Mini Designs Co.,San Diego,CA,91217,USA,NA,Medium
2004-12-09 03:30:00,45,100.0,3660.3,8160.3,Shipped,2,12,2004,Planes,S18_1662,The Sharp Gifts Warehouse,San Jose,CA,94217,USA,NA,Large
2004-07-15 15:00:00,49,100.0,1667.96,6567.96,Cancelled,2,7,2004,Planes,S18_1662,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2004-08-27 16:30:00,41,100.0,2624.0,6724.0,Shipped,3,8,2004,Planes,S18_1662,Collectables For Less Inc.,Brickhaven,MA,58339,USA,NA,Medium
2004-09-10 12:00:00,45,100.0,1247.85,5747.85,Shipped,3,9,2004,Planes,S18_1662,"Norway Gifts By Mail, Co.",Oslo,,N 0106,Norway,EMEA,Medium
2004-06-10 23:00:00,36,100.0,2076.84,5676.84,Shipped,3,6,2004,Planes,S18_1662,"Bavarian Collectables Imports, Co.",Munich,,80686,Germany,EMEA,Medium
2004-08-15 12:00:00,39,100.0,3479.97,7379.97,Shipped,4,8,2004,Planes,S18_1662,"Classic Gift Ideas, Inc",Philadelphia,PA,71270,USA,NA,Large
2004-02-06 20:00:00,27,100.0,1004.13,3704.13,Shipped,4,2,2004,Planes,S18_1662,giftsbymail.co.uk,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Medium
2004-03-06 00:00:00,25,100.0,304.75,2804.75,Resolved,4,3,2004,Planes,S18_1662,Danish Wholesale Imports,Kobenhavn,,1734,Denmark,EMEA,Small
2004-11-16 16:00:00,41,100.0,1524.79,5624.79,Shipped,4,11,2004,Planes,S18_1662,Royale Belge,Charleroi,,B-6000,Belgium,EMEA,Medium
2004-09-25 22:30:00,39,99.52,0.0,3881.28,Shipped,4,9,2004,Planes,S18_1662,"Stylish Desk Decors, Co.",London,,WX3 6FW,UK,EMEA,Medium
2005-02-23 05:30:00,28,57.55,0.0,1611.4,Shipped,1,2,2005,Planes,S18_1662,"Oulu Toy Supplies, Inc.",Oulu,,90110,Finland,EMEA,Small
2005-09-26 10:15:00,25,54.57,0.0,1364.25,Resolved,1,9,2005,Planes,S18_1662,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Small
2005-02-17 21:45:00,33,100.0,915.09,4215.09,Shipped,1,2,2005,Planes,S18_1662,Reims Collectables,Reims,,51100,France,EMEA,Medium
2005-05-31 13:30:00,34,100.0,3033.82,6433.82,Shipped,2,5,2005,Planes,S18_1662,The Sharp Gifts Warehouse,San Jose,CA,94217,USA,NA,Medium
2005-11-07 06:00:00,24,100.0,1952.16,4352.16,Shipped,2,11,2005,Planes,S18_1662,L'ordine Souveniers,Reggio Emilia,,42100,Italy,EMEA,Medium
2003-05-21 13:15:00,30,100.0,2151.0,5151.0,Shipped,1,5,2003,Vintage Cars,S18_1749,Online Diecast Creations Co.,Nashua,NH,62005,USA,NA,Medium
2003-09-13 08:30:00,42,100.0,1869.0,6069.0,Shipped,1,9,2003,Vintage Cars,S18_1749,"AV Stores, Co.",Manchester,,EC2 5NT,UK,EMEA,Medium
2003-08-02 20:50:00,21,100.0,756.0,2856.0,Shipped,2,8,2003,Vintage Cars,S18_1749,Signal Gift Stores,Las Vegas,NV,83030,USA,NA,Small
2003-07-09 04:35:00,34,100.0,1975.4,5375.4,Shipped,3,7,2003,Vintage Cars,S18_1749,Signal Collectibles Ltd.,Brisbane,CA,94217,USA,NA,Medium
2003-03-29 14:55:00,29,100.0,2276.5,5176.5,Shipped,4,3,2003,Vintage Cars,S18_1749,Corporate Gift Ideas Co.,San Francisco,CA,,USA,NA,Medium
2003-03-09 05:40:00,24,100.0,1108.8,3508.8,Shipped,4,3,2003,Vintage Cars,S18_1749,Rovelli Gifts,Bergamo,,24100,Italy,EMEA,Medium
2003-03-12 10:55:00,44,100.0,3154.8,7554.8,Shipped,4,3,2003,Vintage Cars,S18_1749,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Large
2003-01-25 07:40:00,21,100.0,1041.6,3141.6,Shipped,4,1,2003,Vintage Cars,S18_1749,"Australian Collectables, Ltd",Glen Waverly,Victoria,3150,Australia,APAC,Medium
2003-01-11 08:55:00,33,100.0,2590.5,5890.5,Shipped,4,1,2003,Vintage Cars,S18_1749,Muscle Machine Inc,NYC,NY,10022,USA,NA,Medium
2004-09-12 09:30:00,30,100.0,2967.0,5967.0,Shipped,1,9,2004,Vintage Cars,S18_1749,"Corrida Auto Replicas, Ltd",Madrid,,28023,Spain,EMEA,Medium
2004-03-08 10:30:00,26,100.0,1112.8,3712.8,Shipped,1,3,2004,Vintage Cars,S18_1749,"Saveley & Henriot, Co.",Lyon,,69004,France,EMEA,Medium
2004-06-15 00:30:00,41,100.0,3497.3,7597.3,Shipped,2,6,2004,Vintage Cars,S18_1749,Mini Caravy,Strasbourg,,67000,France,EMEA,Large
2004-04-29 17:00:00,26,100.0,1068.6,3668.6,Shipped,3,4,2004,Vintage Cars,S18_1749,Amica Models & Co.,Torino,,10100,Italy,EMEA,Medium
2004-12-10 18:30:00,32,100.0,2675.2,5875.2,Shipped,3,12,2004,Vintage Cars,S18_1749,Handji Gifts& Co,Singapore,,69045,Singapore,APAC,Medium
2003-03-07 19:20:00,43,100.0,3010.0,7310.0,Shipped,4,3,2003,Vintage Cars,S18_1749,"UK Collectables, Ltd.",Liverpool,,WX1 6LT,UK,EMEA,Large
2004-11-26 23:00:00,48,100.0,3278.4,8078.4,Shipped,4,11,2004,Vintage Cars,S18_1749,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Large
2004-11-21 06:30:00,44,74.04,0.0,3257.76,Shipped,4,11,2004,Vintage Cars,S18_1749,Motor Mint Distributors Inc.,Philadelphia,PA,71270,USA,NA,Medium
2004-03-14 03:00:00,45,100.0,3150.0,7650.0,Shipped,4,3,2004,Vintage Cars,S18_1749,Marseille Mini Autos,Marseille,,13008,France,EMEA,Large
2005-10-03 06:30:00,37,100.0,1003.81,4703.81,Resolved,1,10,2005,Vintage Cars,S18_1749,Toys4GrownUps.com,Pasadena,CA,90003,USA,NA,Medium
2005-02-11 01:30:00,39,100.0,1499.55,5399.55,Shipped,1,2,2005,Vintage Cars,S18_1749,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2005-12-29 17:15:00,76,100.0,6482.8,14082.8,On Hold,2,12,2005,Vintage Cars,S18_1749,The Sharp Gifts Warehouse,San Jose,CA,94217,USA,NA,Large
2005-05-13 07:30:00,37,100.0,1583.6,5283.6,In Process,2,5,2005,Vintage Cars,S18_1749,Souveniers And Things Co.,Chatswood,NSW,2067,Australia,APAC,Medium
2003-07-31 00:10:00,38,82.39,0.0,3130.82,Shipped,1,7,2003,Classic Cars,S18_1889,Cruz & Sons Co.,Makati City,,1227 MM,Philippines,Japan,Medium
2003-03-04 05:30:00,43,72.38,0.0,3112.34,Shipped,2,3,2003,Classic Cars,S18_1889,Marseille Mini Autos,Marseille,,13008,France,EMEA,Medium
2003-03-17 02:30:00,48,79.31,0.0,3806.88,Shipped,3,3,2003,Classic Cars,S18_1889,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2003-05-17 14:50:00,26,82.39,0.0,2142.14,Shipped,3,5,2003,Classic Cars,S18_1889,Collectables For Less Inc.,Brickhaven,MA,58339,USA,NA,Small
2003-08-31 20:05:00,38,88.55,0.0,3364.9,Shipped,4,8,2003,Classic Cars,S18_1889,"Men 'R' US Retailers, Ltd.",Los Angeles,CA,,USA,NA,Medium
2003-03-26 18:15:00,20,63.14,0.0,1262.8,Shipped,4,3,2003,Classic Cars,S18_1889,Mini Auto Werke,Graz,,8010,Austria,EMEA,Small
2003-11-09 05:15:00,22,73.92,0.0,1626.24,Shipped,4,11,2003,Classic Cars,S18_1889,Herkku Gifts,Bergen,,N 5804,Norway,EMEA,Small
2003-02-16 11:50:00,45,90.86,0.0,4088.7,Shipped,4,2,2003,Classic Cars,S18_1889,Online Diecast Creations Co.,Nashua,NH,62005,USA,NA,Medium
2003-05-15 11:20:00,45,85.47,0.0,3846.15,Shipped,4,5,2003,Classic Cars,S18_1889,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2004-09-23 05:30:00,20,66.99,0.0,1339.8,Shipped,1,9,2004,Classic Cars,S18_1889,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Small
2004-01-01 00:00:00,47,64.68,0.0,3039.96,Shipped,1,1,2004,Classic Cars,S18_1889,"Vida Sport, Ltd",Gensve,,1203,Switzerland,EMEA,Medium
2004-11-11 19:00:00,46,73.92,0.0,3400.32,Shipped,2,11,2004,Classic Cars,S18_1889,"Oulu Toy Supplies, Inc.",Oulu,,90110,Finland,EMEA,Medium
2004-03-15 18:00:00,23,83.93,0.0,1930.39,Cancelled,2,3,2004,Classic Cars,S18_1889,"UK Collectables, Ltd.",Liverpool,,WX1 6LT,UK,EMEA,Small
2004-06-11 12:00:00,33,74.69,0.0,2464.77,Shipped,3,6,2004,Classic Cars,S18_1889,L'ordine Souveniers,Reggio Emilia,,42100,Italy,EMEA,Small
2004-09-24 01:00:00,29,90.86,0.0,2634.94,Shipped,3,9,2004,Classic Cars,S18_1889,Signal Gift Stores,Las Vegas,NV,83030,USA,NA,Small
2004-10-12 17:30:00,44,82.39,0.0,3625.16,Shipped,3,10,2004,Classic Cars,S18_1889,"Vida Sport, Ltd",Gensve,,1203,Switzerland,EMEA,Medium
2003-10-08 17:55:00,41,92.4,0.0,3788.4,Shipped,4,10,2003,Classic Cars,S18_1889,"Blauer See Auto, Co.",Frankfurt,,60528,Germany,EMEA,Medium
2004-07-24 07:00:00,20,91.63,0.0,1832.6,Shipped,4,7,2004,Classic Cars,S18_1889,"Toms Spezialitten, Ltd",Koln,,50739,Germany,EMEA,Small
2004-10-01 08:30:00,37,78.54,0.0,2905.98,Shipped,4,10,2004,Classic Cars,S18_1889,FunGiftIdeas.com,New Bedford,MA,50553,USA,NA,Small
2004-02-08 04:30:00,29,100.0,54.81,2954.81,Shipped,4,2,2004,Classic Cars,S18_1889,Land of Toys Inc.,NYC,NY,10022,USA,NA,Small
2004-06-25 20:30:00,55,65.45,0.0,3599.75,Shipped,4,6,2004,Classic Cars,S18_1889,"Australian Collectors, Co.",Melbourne,Victoria,3004,Australia,APAC,Medium
2005-06-08 22:15:00,22,100.0,1486.54,3686.54,Shipped,1,6,2005,Classic Cars,S18_1889,Suominen Souveniers,Espoo,,FIN-02271,Finland,EMEA,Medium
2005-07-13 21:45:00,31,67.76,0.0,2100.56,Shipped,1,7,2005,Classic Cars,S18_1889,"Toys of Finland, Co.",Helsinki,,21240,Finland,EMEA,Small
2005-09-29 11:15:00,49,79.22,0.0,3881.78,Shipped,1,9,2005,Classic Cars,S18_1889,Scandinavian Gift Ideas,Boras,,S-844 67,Sweden,EMEA,Medium
2005-12-06 03:30:00,61,73.92,0.0,4509.12,Shipped,2,12,2005,Classic Cars,S18_1889,Mini Caravy,Strasbourg,,67000,France,EMEA,Medium
2005-09-16 13:00:00,39,83.93,0.0,3273.27,Shipped,2,9,2005,Classic Cars,S18_1889,Salzburg Collectables,Salzburg,,5020,Austria,EMEA,Medium
2003-12-07 19:55:00,38,100.0,632.7,4432.7,Shipped,1,12,2003,Classic Cars,S18_1984,Motor Mint Distributors Inc.,Philadelphia,PA,71270,USA,NA,Medium
2003-02-04 08:00:00,31,100.0,1000.99,4100.99,Shipped,2,2,2003,Classic Cars,S18_1984,Marseille Mini Autos,Marseille,,13008,France,EMEA,Medium
2003-05-05 19:35:00,36,100.0,1674.72,5274.72,Shipped,3,5,2003,Classic Cars,S18_1984,Alpha Cognac,Toulouse,,31000,France,EMEA,Medium
2003-07-23 03:20:00,25,100.0,1732.0,4232.0,Shipped,3,7,2003,Classic Cars,S18_1984,"Anna's Decorations, Ltd",North Sydney,NSW,2060,Australia,APAC,Medium
2003-08-08 22:45:00,48,100.0,1345.44,6145.44,Shipped,4,8,2003,Classic Cars,S18_1984,Heintze Collectables,Aaarhus,,8200,Denmark,EMEA,Medium
2003-08-11 10:50:00,35,100.0,1180.2,4680.2,Shipped,4,8,2003,Classic Cars,S18_1984,Quebec Home Shopping Network,Montreal,Quebec,H1J 1C3,Canada,NA,Medium
2003-02-10 01:20:00,21,100.0,1186.08,3286.08,Shipped,4,2,2003,Classic Cars,S18_1984,Herkku Gifts,Bergen,,N 5804,Norway,EMEA,Medium
2003-11-06 00:00:00,47,100.0,2721.3,7421.3,Shipped,4,11,2003,Classic Cars,S18_1984,Online Diecast Creations Co.,Nashua,NH,62005,USA,NA,Large
2003-09-03 16:45:00,38,100.0,2632.64,6432.64,Shipped,4,9,2003,Classic Cars,S18_1984,Muscle Machine Inc,NYC,NY,10022,USA,NA,Medium
2004-11-17 11:30:00,41,100.0,740.87,4840.87,Shipped,1,11,2004,Classic Cars,S18_1984,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2004-01-15 02:00:00,24,100.0,1492.08,3892.08,Shipped,1,1,2004,Classic Cars,S18_1984,Collectable Mini Designs Co.,San Diego,CA,91217,USA,NA,Medium
2004-06-04 04:30:00,37,100.0,1826.32,5526.32,Shipped,2,6,2004,Classic Cars,S18_1984,Osaka Souveniers Co.,Osaka,Osaka,530-0003,Japan,Japan,Medium
2004-05-20 13:30:00,33,100.0,1159.62,4459.62,Cancelled,2,5,2004,Classic Cars,S18_1984,"UK Collectables, Ltd.",Liverpool,,WX1 6LT,UK,EMEA,Medium
2004-04-15 02:00:00,49,100.0,1303.4,6203.4,Shipped,3,4,2004,Classic Cars,S18_1984,L'ordine Souveniers,Reggio Emilia,,42100,Italy,EMEA,Medium
2004-01-01 06:30:00,29,100.0,854.05,3754.05,Shipped,3,1,2004,Classic Cars,S18_1984,Signal Gift Stores,Las Vegas,NV,83030,USA,NA,Medium
2004-09-02 15:30:00,24,100.0,1116.48,3516.48,Shipped,3,9,2004,Classic Cars,S18_1984,"Vida Sport, Ltd",Gensve,,1203,Switzerland,EMEA,Medium
2003-04-24 08:55:00,47,100.0,2788.04,7488.04,Shipped,4,4,2003,Classic Cars,S18_1984,"Norway Gifts By Mail, Co.",Oslo,,N 0106,Norway,EMEA,Large
2004-01-04 06:00:00,24,100.0,1048.08,3448.08,Shipped,4,1,2004,Classic Cars,S18_1984,"Toms Spezialitten, Ltd",Koln,,50739,Germany,EMEA,Medium
